unit_id,corp,etapa,etaj,etaj_eticheta,tip_apartament,nr_camere,su_utila,su_balcon,su_curte,orientare,pret_eur,pret_mp_eur,status,boxa_disponibila,parcare_subterana,cota_teren
C18-P-09,C18,III,0,Parter,2B,2,58.69,0.0,27.0,S,90500,1542.0,in_curand,nu,da,106.0
C18-P-10,C18,III,0,Parter,3A,3,71.23,8.9,0.0,NV,107500,1509.0,in_curand,nu,da,106.0
C18-P-11,C18,III,0,Parter,3A,3,71.23,8.9,0.0,S,110000,1544.0,in_curand,nu,da,106.0
C18-E1-01,C18,III,1,Etaj 1,2A,2,52.17,6.52,0.0,E,80000,1533.0,in_curand,nu,da,106.0
C18-E1-02,C18,III,1,Etaj 1,2B,2,58.69,7.33,0.0,N,90000,1533.0,in_curand,nu,da,106.0
C18-E1-03,C18,III,1,Etaj 1,2B,2,58.69,7.33,0.0,SV,92000,1568.0,in_curand,nu,da,106.0
C18-E1-04,C18,III,1,Etaj 1,1A,1,37.62,4.7,0.0,N,57500,1528.0,in_curand,nu,da,106.0
C18-E1-05,C18,III,1,Etaj 1,1A,1,37.62,4.7,0.0,NV,57500,1528.0,in_curand,nu,da,106.0
C18-E1-06,C18,III,1,Etaj 1,2B,2,58.69,7.33,0.0,SV,92000,1568.0,in_curand,nu,da,106.0
C18-E1-07,C18,III,1,Etaj 1,2B,2,58.69,7.33,0.0,V,90000,1533.0,in_curand,nu,da,106.0
C18-E1-08,C18,III,1,Etaj 1,3B,3,78.25,9.77,0.0,N,120000,1534.0,in_curand,nu,da,106.0
C18-E1-09,C18,III,1,Etaj 1,2A,2,52.17,6.52,0.0,NE,80000,1533.0,in_curand,nu,da,106.0
C18-E1-10,C18,III,1,Etaj 1,3A,3,71.23,8.9,0.0,S,111500,1565.0,in_curand,nu,da,106.0
C18-E1-11,C18,III,1,Etaj 1,1A,1,37.62,4.7,0.0,SE,59000,1568.0,in_curand,nu,da,106.0
C18-E2-01,C18,III,2,Etaj 2,3B,3,78.25,9.77,0.0,SV,124500,1591.0,in_curand,nu,da,106.0
C18-E2-02,C18,III,2,Etaj 2,2A,2,52.17,6.52,0.0,N,81000,1553.0,in_curand,nu,da,106.0
C18-E2-03,C18,III,2,Etaj 2,1A,1,37.62,4.7,0.0,SV,60000,1595.0,in_curand,nu,da,106.0
C18-E2-04,C18,III,2,Etaj 2,2A,2,52.17,6.52,0.0,SE,83000,1591.0,in_curand,nu,da,106.0
C18-E2-05,C18,III,2,Etaj 2,1A,1,37.62,4.7,0.0,SV,60000,1595.0,in_curand,nu,da,106.0
C18-E2-06,C18,III,2,Etaj 2,3A,3,71.23,8.9,0.0,S,113000,1586.0,in_curand,nu,da,106.0
C18-E2-07,C18,III,2,Etaj 2,1A,1,37.62,4.7,0.0,V,58500,1555.0,in_curand,nu,da,106.0
C18-E2-08,C18,III,2,Etaj 2,1A,1,37.62,4.7,0.0,V,58500,1555.0,in_curand,nu,da,106.0
C18-E2-09,C18,III,2,Etaj 2,3B,3,78.25,9.77,0.0,V,121500,1553.0,in_curand,nu,da,106.0
C18-E2-10,C18,III,2,Etaj 2,1A,1,37.62,4.7,0.0,NV,58500,1555.0,in_curand,nu,da,106.0
C18-E2-11,C18,III,2,Etaj 2,2A,2,52.17,6.52,0.0,NE,81000,1553.0,in_curand,nu,da,106.0
C18-E3-01,C18,III,3,Etaj 3,2A,2,52.17,6.52,0.0,NE,82000,1572.0,in_curand,nu,da,106.0
C18-E3-02,C18,III,3,Etaj 3,2B,2,58.69,7.33,0.0,NE,92500,1576.0,in_curand,nu,da,106.0
C18-E3-03,C18,III,3,Etaj 3,2A,2,52.17,6.52,0.0,SE,84000,1610.0,in_curand,nu,da,106.0
C18-E3-04,C18,III,3,Etaj 3,2A,2,52.17,6.52,0.0,N,82000,1572.0,in_curand,nu,da,106.0
C18-E3-05,C18,III,3,Etaj 3,3A,3,71.23,8.9,0.0,SE,115000,1614.0,in_curand,nu,da,106.0
C18-E3-06,C18,III,3,Etaj 3,2A,2,52.17,6.52,0.0,S,84000,1610.0,in_curand,nu,da,106.0
C18-E3-07,C18,III,3,Etaj 3,3A,3,71.23,8.9,0.0,SV,115000,1614.0,in_curand,nu,da,106.0
C18-E3-08,C18,III,3,Etaj 3,3B,3,78.25,9.77,0.0,SE,126000,1610.0,in_curand,nu,da,106.0
C18-E3-09,C18,III,3,Etaj 3,2A,2,52.17,6.52,0.0,V,82000,1572.0,in_curand,nu,da,106.0
C18-E3-10,C18,III,3,Etaj 3,2A,2,52.17,6.52,0.0,V,82000,1572.0,in_curand,nu,da,106.0
C18-E3-11,C18,III,3,Etaj 3,2B,2,58.69,7.33,0.0,S,94500,1610.0,in_curand,nu,da,106.0
C18-E3-12,C18,III,3,Etaj 3,2B,2,58.69,7.33,0.0,SV,94500,1610.0,in_curand,nu,da,106.0
